timestamp,LP FIR Sample,New ECG Sample,bpm,squared sample
179.453716,-28,-342,54,12321
179.454733,-56,-429,54,17689
179.455673,-90,-474,54,26569
179.45667,-124,-416,54,37636
179.457654,-157,-344,54,49284
179.458702,-187,-289,54,59536
179.459842,-210,-233,54,65025
179.460753,-227,-228,54,66049
179.461804,-240,-277,54,64009
179.462708,-251,-320,54,60516
179.463744,-260,-333,54,53824
179.46461,-269,-315,54,45369
179.465622,-279,-303,54,35721
179.46659,-291,-336,54,27889
179.467598,-303,-372,54,21316
179.468585,-313,-375,54,15876
179.469596,-321,-354,54,12321
179.470558,-326,-307,54,9801
179.471588,-326,-234,54,7396
179.472557,-324,-219,54,5329
179.473554,-319,-243,54,3481
179.47456,-310,-239,54,1681
179.475551,-297,-232,54,324
179.476531,-289,-237,54,4
179.47753,-285,-268,54,324
179.47856,-283,-248,54,900
179.479504,-280,-178,54,1681
179.480569,-274,-116,54,2704
179.481495,-266,-105,54,3600
179.482486,-256,-128,54,4624
179.483778,-248,-165,55,5041
179.484652,-243,-218,55,4489
179.4855,-242,-285,55,3025
179.486469,-241,-315,55,2304
179.487446,-237,-294,55,2304
179.488467,-231,-263,55,2704
179.489518,-227,-259,55,2809
179.490442,-224,-263,55,2500
179.491432,-228,-304,55,1444
179.492423,-233,-325,55,529
179.49342,-236,-300,55,144
179.494425,-237,-249,55,36
179.49544,-236,-217,55,36
179.496395,-235,-218,55,36
179.497389,-233,-223,55,16
179.498391,-232,-227,55,1
179.499358,-234,-224,55,49
179.500402,-240,-240,55,256
179.501361,-246,-225,55,324
179.502355,-247,-144,55,196
179.503371,-245,-134,55,81
179.50434,-243,-177,55,36
179.505333,-240,-212,55,16
179.506336,-234,-197,55,1
179.50732,-228,-179,55,25
179.508304,-224,-190,55,64
179.509288,-222,-220,55,144
179.510293,-220,-224,55,400
179.511323,-214,-169,55,1024
179.512287,-204,-123,55,1849
179.51329,-194,-105,55,2601
179.514274,-190,-162,55,2809
179.515275,-192,-266,55,2304
179.51625,-197,-318,55,1369
179.517252,-202,-316,55,676
179.518244,-206,-306,55,324
179.51924,-210,-311,55,144
179.520333,-213,-304,55,49
179.521348,-218,-317,55,16
179.522364,-226,-302,55,484
179.52338,-231,-247,55,1369
179.524203,-231,-179,55,1681
179.52526,-230,-175,55,1444
179.526199,-230,-214,55,1089
179.527175,-234,-252,55,1024
179.528187,-238,-278,55,1024
179.52915,-240,-258,55,900
179.530151,-239,-207,55,676
179.531138,-243,-232,55,625
179.532146,-250,-266,55,576
179.533141,-257,-242,55,676
179.534144,-258,-184,55,729
179.535129,-253,-162,55,529
179.536119,-246,-178,55,256
179.537305,-239,-190,55,25
179.53812,-234,-198,55,16
179.53908,-228,-187,55,144
179.540089,-218,-120,55,441
179.541066,-205,-57,55,1444
179.542187,-194,-71,55,3136
179.543058,-188,-128,55,4761
179.544066,-188,-183,55,4900
179.545052,-190,-204,55,3969
179.546048,-189,-194,55,3249
179.547048,-187,-218,55,2704
179.548034,-185,-246,55,2401
179.549032,-184,-237,55,1936
179.550028,-184,-206,55,1156
179.551001,-181,-164,55,576
179.552004,-175,-143,55,361
179.553016,-171,-170,55,289
179.55398,-174,-252,55,196
179.554983,-179,-259,55,121
179.555967,-182,-235,55,49
179.556969,-183,-198,55,16
179.557988,-181,-162,55,16
179.558977,-178,-123,55,36
179.559955,-178,-130,55,36
179.561002,-184,-184,55,9
179.561975,-192,-215,55,289
179.562946,-196,-217,55,625
179.563924,-197,-200,55,529
179.564905,-194,-150,55,225
179.565906,-190,-117,55,64
179.566896,-186,-134,55,9
179.567894,-183,-177,55,4
179.568912,-181,-202,55,9
179.569873,-180,-194,55,4
179.57087,-179,-130,55,25
179.571871,-179,-144,55,169
179.572862,-180,-204,55,256
179.573876,-179,-219,55,324
179.574855,-176,-206,55,324
179.575881,-175,-219,55,225
179.576838,-179,-271,55,49
179.577819,-186,-305,55,9
179.578815,-195,-294,55,196
179.579809,-202,-281,55,484
179.580818,-206,-254,55,729
179.581797,-207,-247,55,784
179.582774,-210,-265,55,900
179.583785,-213,-260,55,1156
179.584769,-218,-255,55,1764
179.585764,-225,-259,55,2500
179.586783,-231,-246,55,2704
179.587766,-233,-227,55,2209
179.588739,-235,-232,55,1600
179.589751,-236,-219,55,1156
179.590746,-238,-180,55,1024
179.591734,-239,-157,55,1024
179.592714,-237,-164,55,729
179.593715,-235,-188,55,484
179.594706,-236,-208,55,324
179.595709,-236,-223,55,121
179.596678,-232,-190,55,1
179.597679,-222,-114,55,121
179.598689,-210,-50,55,625
179.599684,-200,-81,55,1296
179.600657,-196,-178,55,1764
179.601662,-196,-235,55,1849
179.602647,-193,-210,55,1936
179.603711,-188,-157,55,2209
179.605104,-182,-148,55,2916
179.606142,-179,-195,55,3249
179.608095,-179,-240,55,2809
179.608134,-180,-242,55,1764
179.608625,-179,-215,55,961
179.60961,-178,-210,55,484
179.610604,-181,-226,55,225
179.611564,-184,-221,55,144
179.612589,-185,-183,55,64
179.613588,-183,-157,55,25
179.614581,-180,-152,55,4
179.615566,-176,-142,55,9
179.616548,-173,-132,55,36
179.617581,-175,-141,55,25
179.618558,-180,-157,55,1
179.619581,-185,-188,55,49
179.620533,-188,-232,55,49
179.621521,-190,-271,55,36
179.62252,-192,-256,55,49
179.623495,-193,-174,55,100
179.624522,-189,-74,55,81
179.625528,-181,-20,55,25
179.62652,-170,-19,55,9
179.627495,-161,-61,55,196
179.62847,-157,-140,55,529
179.629488,-155,-174,55,900
179.630453,-152,-160,55,1296
179.631462,-148,-150,55,1764
179.632455,-148,-181,55,1936
179.633464,-150,-205,55,1849
179.634429,-154,-229,55,1225
179.635445,-158,-222,55,529
179.636473,-161,-188,55,81
179.637435,-163,-177,55,4
179.638405,-162,-148,55,25
179.639418,-159,-117,55,16
179.640383,-153,-106,55,1
179.641368,-145,-110,55,9
179.642394,-138,-117,55,100
179.643394,-134,-103,55,256
179.644365,-136,-114,55,324
179.645365,-143,-155,55,225
179.646355,-149,-150,55,144
179.647418,-153,-136,55,100
179.648336,-153,-143,55,81
179.649374,-153,-159,55,36
179.650321,-153,-175,55,0
179.651351,-154,-173,55,81
179.652325,-152,-139,55,196
179.653352,-148,-117,55,196
179.654317,-143,-124,55,49
179.655306,-139,-143,55,16
179.656297,-138,-177,55,121
179.657296,-141,-232,55,144
179.658278,-145,-233,55,64
179.659346,-149,-193,55,16
179.660329,-152,-162,55,1
179.661276,-154,-153,55,0
179.662256,-156,-163,55,16
179.663242,-160,-179,55,144
179.664231,-162,-162,55,361
179.66523,-162,-137,55,529
179.66623,-160,-124,55,484
179.667213,-160,-124,55,361
179.668197,-157,-87,55,144
179.669196,-151,-35,55,4
179.670211,-144,-47,55,64
179.671199,-141,-100,55,169
179.672185,-140,-120,55,256
179.673154,-137,-71,55,529
179.674153,-131,9,55,961
179.675235,-120,77,55,1764
179.676146,-108,60,55,2704
179.677133,-96,5,55,4096
179.678141,-85,-21,55,5184
179.679144,-76,-12,55,5625
179.680118,-68,4,55,5776
179.681126,-61,-7,55,6400
179.6821,-54,-21,55,7396
179.683114,-46,-23,55,8281
179.684108,-39,-32,55,8464
179.685102,-34,-39,55,7396
179.686111,-31,-52,55,5929
179.687087,-27,-53,55,4761
179.688076,-26,-53,55,3481
179.689084,-27,-66,55,2401
179.690075,-29,-78,55,1521
179.691037,-29,-107,55,1024
179.692099,-28,-102,55,676
179.693075,-28,-59,55,324
179.694037,-30,-32,55,81
179.69503,-35,-33,55,1
179.696035,-41,-63,55,100
179.697016,-48,-131,55,441
179.69801,-54,-133,55,784
179.699003,-54,-11,55,729
179.7,-48,125,55,361
179.700988,-38,176,55,81
179.701987,-28,178,55,0
179.702969,-20,149,55,64
179.704008,-13,95,55,289
179.70496,-11,18,55,576
179.705969,-11,-63,55,900
179.707,-14,-103,55,1156
179.707979,-17,-121,55,1369
179.708938,-20,-120,55,1156
179.709929,-20,-86,55,784
179.710909,-16,-31,55,484
179.711917,-10,32,55,324
179.712946,-3,72,55,289
179.713889,1,60,55,196
179.714889,0,-48,55,121
179.715891,-3,-140,55,64
179.71697,-4,-147,55,100
179.717905,-3,-113,55,196
179.718892,-4,-41,55,256
179.719908,-8,48,55,144
179.72086,-13,83,55,9
179.721858,-18,84,55,64
179.722838,-21,82,55,324
179.723833,-23,55,55,576
179.72481,-25,-21,55,625
179.725798,-24,-50,55,441
179.72684,-20,-22,55,256
179.727817,-16,-37,55,169
179.728813,-12,-37,55,64
179.729797,-8,-6,55,0
179.730778,-6,-2,55,49
179.731779,-7,24,55,121
179.732783,-8,52,55,169
179.733759,-10,25,55,169
179.734748,-8,-20,55,289
179.735794,-3,-36,55,441
179.736753,1,-53,55,441
179.73774,3,-64,55,361
179.738745,2,-71,55,196
179.739728,-5,-104,55,9
179.740737,-17,-150,55,121
179.741693,-29,-165,55,484
179.742703,-40,-128,55,1024
179.743698,-46,-77,55,1296
179.744704,-50,-93,55,1764
179.7457,-55,-155,55,2704
179.746674,-63,-188,55,4096
179.747685,-71,-196,55,5476
179.748675,-78,-166,55,6400
179.749663,-85,-147,55,6400
179.750657,-92,-154,55,5625
179.751658,-101,-152,55,5184
179.752632,-112,-167,55,5184
179.753639,-123,-203,55,5929
179.75463,-133,-209,55,6889
179.755621,-140,-184,55,7225
179.756607,-144,-124,55,6561
179.757605,-144,-74,55,5329
179.758663,-145,-76,55,4489
179.759592,-144,-94,55,3481
179.760577,-142,-117,55,2500
179.76157,-143,-166,55,1764
179.76259,-146,-190,55,1156
179.76354,-151,-186,55,784
179.764599,-155,-169,55,484
179.765582,-154,-133,55,196
179.766542,-152,-152,55,64
179.767545,-152,-193,55,64
179.768548,-152,-171,55,49
179.76952,-152,-152,55,64
179.770572,-152,-154,55,100
179.771498,-154,-190,55,121
179.772529,-159,-256,55,169
179.773521,-163,-292,55,144
179.7745,-167,-295,55,144
179.775487,-171,-265,55,289
179.776478,-177,-228,55,625
179.777463,-183,-198,55,961
179.778453,-188,-174,55,1296
179.779466,-192,-172,55,1600
179.780439,-195,-189,55,1849
179.781447,-198,-220,55,1936
179.782445,-202,-270,55,1849
179.783451,-209,-332,55,2116
179.784437,-219,-371,55,2704
179.78542,-229,-324,55,3364
179.78641,-233,-236,55,3136
179.787416,-234,-201,55,2601
179.788391,-236,-215,55,2304
179.789389,-240,-240,55,2304
179.790381,-246,-265,55,2601
179.791387,-249,-266,55,2601
179.792361,-249,-253,55,2209
179.793344,-247,-237,55,1444
179.794348,-244,-245,55,625
179.795357,-244,-263,55,225
179.796348,-246,-276,55,169
179.797337,-250,-261,55,256
179.79833,-253,-247,55,289
179.799356,-256,-231,55,256
179.800322,-259,-238,55,169
179.8013,-260,-246,55,121
179.802304,-259,-248,55,100
179.803301,-255,-256,55,64
179.804295,-250,-275,55,36
179.805313,-249,-306,55,25
179.806267,-255,-355,55,81
179.807294,-264,-374,55,196
179.80828,-269,-315,55,256
179.809259,-270,-272,55,196
179.810247,-271,-285,55,144
179.81125,-274,-325,55,196
179.812225,-279,-345,55,400
179.813225,-286,-370,55,961
179.81422,-293,-389,55,1849
179.815217,-298,-374,55,2401
179.816201,-301,-326,55,2116
179.817182,-302,-289,55,1444
179.8182,-305,-291,55,1296
179.819182,-308,-303,55,1444
179.820179,-312,-306,55,1681
179.821164,-316,-333,55,1764
179.822168,-323,-399,55,1936
179.823152,-333,-448,55,2209
179.824149,-341,-434,55,2304
179.825176,-348,-442,55,2500
179.826143,-354,-472,55,2809
179.827132,-357,-448,55,3025
179.828126,-360,-364,55,3025
179.829114,-360,-271,55,2704
179.83011,-356,-211,55,1936
179.831103,-351,-223,55,1225
179.832101,-345,-233,55,484
179.833102,-336,-190,55,9
179.834087,-323,-126,55,324
179.835074,-308,-69,55,1600
179.83612,-296,-79,55,3364
179.837061,-289,-154,55,4624
179.838064,-285,-212,55,5625
179.839057,-281,-232,55,6241
179.840058,-279,-264,55,5929
179.841025,-279,-326,55,5184
179.842056,-277,-364,55,4624
179.843017,-273,-357,55,3969
179.843992,-267,-320,55,3136
179.84503,-260,-299,55,2304
179.846006,-254,-348,55,1764
179.846986,-251,-396,55,1444
179.847983,-253,-406,55,1024
179.848978,-260,-407,55,441
179.849975,-268,-369,55,121
179.850973,-274,-339,55,25
179.851948,-279,-339,55,4
179.853006,-287,-358,55,196
179.853981,-298,-346,55,961
179.854947,-309,-290,55,2401
179.855944,-319,-276,55,4225
179.856928,-327,-307,55,5776
179.857933,-333,-344,55,6400
179.858943,-339,-353,55,6241
179.859919,-343,-333,55,5625
179.860898,-341,-296,55,4489
179.861885,-336,-261,55,3249
179.862888,-330,-227,55,1849
179.863895,-325,-230,55,729
179.864893,-324,-277,55,225
179.865875,-324,-344,55,25
179.86686,-322,-366,55,25
179.867868,-320,-354,55,169
179.868879,-317,-345,55,484
179.869854,-315,-343,55,784
179.870854,-317,-378,55,576
179.871837,-321,-416,55,225
179.872812,-325,-440,55,25
179.873824,-330,-447,55,25
179.874807,-337,-425,55,169
179.875804,-343,-401,55,361
179.876801,-346,-360,55,576
179.877795,-345,-325,55,625
179.878764,-344,-337,55,729
179.879755,-345,-341,55,900
179.880782,-346,-324,55,841
179.881771,-351,-354,55,900
179.882759,-358,-378,55,1089
179.883772,-364,-350,55,1156
179.884737,-364,-278,55,729
179.885743,-358,-210,55,225
179.886724,-348,-171,55,4
179.887713,-340,-189,55,25
179.888719,-335,-249,55,81
179.889714,-335,-338,55,100
179.890715,-335,-395,55,121
179.891694,-333,-367,55,324
179.892683,-327,-318,55,961
179.893679,-320,-308,55,1936
179.89467,-314,-314,55,2500
179.895657,-309,-293,55,2401
179.896667,-305,-282,55,1849
179.897654,-301,-245,55,1521
179.898633,-296,-229,55,1521
179.899647,-292,-275,55,1849
179.900641,-293,-342,55,1764
179.902059,-293,-355,55,1600
179.902846,-291,-332,55,1296
179.903744,-291,-347,55,841
179.904602,-294,-349,55,400
179.905625,-300,-330,55,81
179.90658,-306,-283,55,1
179.907575,-308,-237,55,49
179.908616,-307,-212,55,121
179.909577,-300,-207,55,64
179.910555,-293,-248,55,0
179.911547,-290,-313,55,9
179.912539,-292,-356,55,1
179.913517,-294,-344,55,9
179.914519,-294,-330,55,0
179.915494,-297,-351,55,9
179.916528,-302,-365,55,16
179.917515,-306,-327,55,4
179.918525,-306,-241,55,1
179.919532,-303,-207,55,9
179.92052,-299,-256,55,36
179.921516,-297,-318,55,49
179.922483,-298,-363,55,36
179.923471,-299,-372,55,25
179.924457,-301,-380,55,49
179.925467,-305,-412,55,64
179.926432,-312,-429,55,100
179.927437,-320,-397,55,196
179.92845,-328,-371,55,484
179.929443,-336,-365,55,1089
179.930428,-341,-340,55,1764
179.931424,-344,-369,55,2209
179.932424,-348,-435,55,2500
179.93341,-355,-489,55,3136
179.934395,-360,-439,55,3481
179.935392,-361,-355,55,3136
179.936379,-357,-294,55,2025
179.937388,-353,-246,55,1089
179.938355,-354,-271,55,676
179.939425,-359,-292,55,529
179.940341,-359,-258,55,324
179.94136,-353,-207,55,81
179.942367,-344,-172,55,16
179.94335,-333,-163,55,484
179.944337,-324,-188,55,1296
179.94532,-315,-236,55,2116
179.94631,-308,-289,55,2401
179.947302,-305,-350,55,2304
179.948316,-306,-388,55,2304
179.949297,-306,-355,55,2809
179.950278,-303,-292,55,3136
179.95129,-297,-239,55,3136
179.952264,-288,-250,55,3136
179.953284,-280,-331,55,2809
179.954279,-277,-375,55,2209
179.955248,-277,-370,55,1444
179.956252,-280,-349,55,784
179.957237,-284,-316,55,441
179.958217,-284,-285,55,484
179.95921,-284,-285,55,484
179.9602,-288,-333,55,225
179.961211,-296,-367,55,1
179.962291,-305,-360,55,289
179.963194,-313,-315,55,1089
179.964182,-318,-293,55,1681
179.965179,-320,-280,55,1849
179.966175,-319,-260,55,1521
179.967159,-313,-233,55,841
179.968164,-305,-240,55,441
179.969175,-300,-252,55,256
179.970164,-297,-220,55,81
179.971171,-296,-231,55,0
179.97215,-298,-290,55,49
179.973123,-298,-325,55,225
179.97412,-296,-342,55,484
179.97515,-296,-370,55,576
179.976107,-299,-402,55,400
179.977094,-304,-422,55,81
179.978115,-309,-384,55,16
179.979095,-313,-359,55,169
179.980075,-315,-373,55,324
179.981067,-315,-368,55,361
179.982078,-314,-332,55,256
179.983063,-313,-310,55,225
179.984051,-312,-266,55,256
179.985121,-310,-239,55,196
179.986055,-310,-261,55,121
179.987046,-312,-272,55,64
179.988031,-313,-255,55,16
179.989025,-312,-247,55,1
179.990035,-315,-270,55,0
179.99101,-320,-327,55,25
179.992072,-324,-370,55,100
179.992988,-326,-371,55,169
179.994561,-325,-326,55,169
179.996218,-320,-265,55,100
179.996317,-314,-279,55,16
179.997872,-307,-289,55,25
179.99838,-302,-273,55,121
179.998989,-296,-253,55,256
179.999929,-292,-285,55,529
180.000924,-292,-379,55,784
180.001939,-298,-438,55,676
180.002924,-303,-417,55,529
180.003933,-308,-357,55,289
180.004919,-311,-296,55,81
180.006053,-312,-285,55,4
180.006943,-313,-297,55,36
180.007932,-314,-267,55,144
180.00893,-314,-254,55,324
180.010049,-315,-288,55,529
180.011856,-314,-313,55,484
180.012079,-311,-313,55,169
180.013174,-308,-312,55,25
180.013922,-308,-310,55,0
180.014829,-311,-330,55,0
180.015817,-314,-341,55,4
180.016831,-316,-335,55,9
180.017805,-318,-314,55,16
180.0188,-320,-281,55,36
180.019825,-318,-255,55,9
180.020953,-314,-296,55,0
180.021809,-311,-375,55,0
180.022769,-308,-355,55,0
180.023843,-306,-325,55,4
180.024855,-309,-353,55,4
180.025802,-314,-381,55,0
180.02676,-319,-404,55,9
180.027743,-326,-410,55,64
180.028736,-332,-369,55,144
180.029737,-333,-305,55,225
180.030733,-331,-269,55,289
180.031719,-328,-254,55,289
180.032702,-325,-263,55,289
180.033712,-324,-284,55,324
180.034723,-322,-293,55,169
180.035696,-321,-311,55,49
180.036687,-322,-354,55,9
180.037703,-324,-359,55,4
180.038794,-326,-316,55,36
180.039882,-329,-325,55,16
180.040645,-334,-390,55,9
180.041643,-338,-451,55,100
180.042663,-343,-457,55,324
180.04367,-347,-412,55,529
180.044653,-347,-360,55,625
180.045637,-343,-287,55,484
180.046608,-333,-220,55,121
180.047611,-324,-214,55,0
180.048597,-317,-237,55,81
180.049606,-313,-224,55,256
180.050581,-310,-213,55,576
180.051582,-310,-245,55,784
180.052562,-311,-292,55,1024
180.053551,-314,-331,55,1089
180.054576,-315,-327,55,1024
180.055549,-316,-333,55,729
180.056554,-316,-341,55,289
180.057593,-314,-319,55,100
180.058576,-313,-306,55,16
180.059689,-313,-323,55,0
180.060619,-309,-317,55,1
180.061627,-302,-297,55,64
180.062567,-292,-268,55,361
180.06367,-285,-272,55,841
180.064566,-283,-305,55,1024
180.065713,-284,-318,55,1024
180.066458,-290,-345,55,676
180.067463,-298,-374,55,256
180.068494,-306,-384,55,49
180.06946,-312,-351,55,1
180.070446,-317,-311,55,64
180.071418,-319,-282,55,289
180.072416,-319,-297,55,729
180.073471,-318,-318,55,1089
180.074419,-317,-295,55,1156
180.075455,-313,-265,55,841
180.076434,-311,-287,55,441
180.077405,-310,-311,55,144
180.078395,-311,-326,55,25
180.079489,-313,-351,55,1
180.080504,-315,-355,55,4
180.081397,-318,-357,55,1
180.082368,-322,-361,55,9
180.083387,-327,-366,55,81
180.084348,-331,-376,55,196
180.085392,-332,-357,55,361
180.086333,-330,-295,55,361
180.087351,-323,-227,55,169
180.088333,-315,-222,55,16
180.089329,-310,-269,55,9
180.09031,-310,-311,55,25
180.091302,-310,-283,55,64
180.092292,-309,-259,55,169
180.093401,-308,-301,55,361
180.094295,-312,-386,55,361
180.095414,-320,-414,55,144
180.09625,-323,-358,55,49
180.09728,-324,-327,55,1
180.098388,-325,-352,55,100
180.099289,-326,-361,55,256
180.100239,-324,-308,55,196
180.101221,-319,-257,55,81
180.102235,-313,-244,55,16
180.103226,-307,-250,55,1
180.104235,-301,-268,55,121
180.105207,-300,-318,55,400
180.106194,-303,-367,55,400
180.107197,-311,-384,55,169
180.108175,-318,-357,55,49
180.109156,-321,-332,55,25
180.110155,-321,-311,55,9
180.111147,-321,-289,55,4
180.112157,-322,-284,55,81
180.113138,-325,-356,55,324
180.114141,-328,-443,55,729
180.115161,-330,-456,55,900
180.116153,-332,-397,55,841
180.117156,-333,-338,55,484
180.118118,-331,-325,55,169
180.119115,-331,-356,55,100
180.120097,-336,-411,55,225
180.121098,-344,-418,55,529
180.122097,-352,-390,55,900
180.123076,-357,-361,55,1024
180.124073,-360,-322,55,1024
180.125061,-356,-247,55,676
180.126087,-347,-190,55,225
180.127055,-337,-185,55,16
180.128038,-330,-204,55,1
180.12902,-324,-219,55,49
180.13008,-321,-244,55,225
180.131025,-318,-231,55,676
180.13203,-315,-220,55,1369
180.133014,-309,-241,55,2304
180.134019,-300,-269,55,3600
180.134992,-291,-279,55,4225
180.135988,-285,-272,55,3844
180.136996,-281,-253,55,3136
180.137985,-277,-245,55,2809
180.138973,-270,-212,55,2916
180.13994,-258,-171,55,3969
180.140969,-247,-204,55,5041
180.141934,-242,-295,55,5329
180.142945,-240,-317,55,4761
180.143947,-238,-285,55,3844
180.144927,-238,-251,55,2809
180.145918,-243,-273,55,1764
180.14692,-248,-301,55,1089
180.147908,-253,-294,55,576
180.14891,-258,-318,55,144
180.1499,-264,-362,55,36
180.150905,-271,-369,55,576
180.151923,-276,-338,55,1156
180.152888,-281,-322,55,1681
180.15389,-285,-365,55,2209
180.154869,-291,-394,55,2809
180.155859,-297,-397,55,2916
180.156881,-303,-365,55,3025
180.157846,-307,-325,55,2916
180.158831,-313,-333,55,3025
180.15981,-323,-368,55,3481
180.16084,-333,-403,55,3844
180.161816,-341,-463,55,4225
180.162813,-347,-433,55,4356
180.163795,-349,-323,55,4096
180.164782,-349,-244,55,3364
180.165791,-346,-214,55,2401
180.166778,-340,-187,55,1369
180.167791,-333,-155,55,676
180.168805,-325,-153,55,144
180.169781,-318,-230,55,25
180.170747,-317,-348,55,256
180.171754,-321,-421,55,400
180.17279,-326,-415,55,441
180.173732,-325,-355,55,576
180.174713,-320,-278,55,841
180.175708,-311,-236,55,1225
180.176709,-306,-264,55,1156
180.177705,-306,-318,55,729
180.178705,-308,-365,55,289
180.179711,-307,-348,55,121
180.180682,-301,-287,55,256
180.181691,-292,-291,55,841
180.182703,-288,-346,55,1444
180.183681,-291,-390,55,1156
180.18465,-298,-371,55,484
180.185661,-303,-318,55,64
180.186649,-307,-279,55,1
180.187624,-313,-266,55,49
180.18865,-319,-265,55,121
180.189646,-320,-264,55,169
180.190611,-318,-312,55,289
180.191625,-316,-364,55,576
180.192634,-313,-358,55,625
180.193603,-312,-341,55,441
180.194577,-314,-314,55,256
180.195571,-315,-259,55,144
180.196565,-315,-259,55,64
180.197554,-316,-352,55,9
180.198585,-319,-423,55,0
180.199577,-323,-423,55,9
180.200559,-327,-371,55,81
180.201552,-328,-309,55,144
180.202564,-324,-259,55,121
180.203541,-316,-242,55,16
180.204515,-311,-257,55,9
180.205516,-311,-331,55,16
180.206556,-315,-351,55,0
180.207482,-316,-280,55,0
180.208543,-312,-191,55,49
180.209494,-307,-162,55,256
180.210472,-301,-191,55,676
180.211475,-296,-275,55,1024
180.212486,-297,-364,55,729
180.213478,-298,-373,55,324
180.21445,-299,-326,55,144
180.215428,-301,-300,55,100
180.216437,-303,-292,55,144
180.217465,-300,-297,55,256
180.218442,-292,-256,55,400
180.219445,-283,-247,55,576
180.220418,-280,-318,55,441
180.221441,-281,-334,55,225
180.222409,-282,-267,55,225
180.223412,-282,-241,55,256
180.224388,-281,-253,55,324
180.225396,-278,-262,55,529
180.226369,-274,-262,55,841
180.227372,-273,-276,55,729
180.228362,-278,-289,55,196
180.229369,-284,-281,55,1
180.230353,-288,-262,55,64
180.231348,-288,-275,55,49
180.232329,-286,-333,55,16
180.233345,-286,-363,55,16
180.234318,-287,-355,55,36
180.235321,-288,-311,55,100
180.236303,-284,-220,55,100
180.237323,-277,-145,55,16
180.238311,-272,-166,55,36
180.239315,-271,-221,55,169
180.240324,-266,-225,55,484
180.241298,-260,-209,55,784
180.242307,-258,-231,55,784
180.243245,-261,-295,55,625
180.244258,-266,-354,55,441
180.245229,-272,-381,55,256
180.246248,-276,-348,55,64
180.247236,-278,-311,55,1
180.248226,-278,-303,55,36
180.249232,-279,-293,55,64
180.250232,-280,-290,55,196
180.251198,-283,-318,55,529
180.252205,-282,-316,55,576
180.253199,-279,-309,55,324
180.254217,-279,-344,55,169
180.255181,-282,-373,55,100
180.256166,-289,-360,55,169
180.257156,-297,-315,55,361
180.258146,-305,-317,55,729
180.259171,-312,-370,55,1089
180.260158,-320,-391,55,1600
180.261141,-329,-372,55,2116
180.262133,-334,-337,55,2704
180.263141,-334,-290,55,3025
180.264116,-329,-260,55,2500
180.265107,-323,-265,55,1681
180.266114,-319,-256,55,900
180.267132,-316,-262,55,361
180.268107,-316,-311,55,121
180.269083,-319,-351,55,49
180.270129,-322,-346,55,4
180.271074,-322,-309,55,49
180.272073,-321,-301,55,169
180.273045,-321,-310,55,169
180.274058,-319,-295,55,100
180.275035,-313,-253,55,100
180.276013,-304,-193,55,225
180.277017,-298,-190,55,324
180.278013,-296,-273,55,400
180.279044,-293,-316,55,676
180.280033,-289,-314,55,1089
180.281001,-286,-311,55,1296
180.282013,-282,-261,55,1521
180.282996,-280,-235,55,1681
180.283994,-281,-286,55,1444
180.284986,-283,-315,55,900
180.28598,-284,-272,55,400
180.286958,-282,-225,55,256
180.287947,-277,-211,55,361
180.288948,-271,-228,55,484
180.289955,-267,-267,55,484
180.290942,-266,-283,55,400
180.292012,-265,-280,55,289
180.292915,-263,-271,55,289
180.293931,-261,-260,55,400
180.294909,-262,-266,55,441
180.29591,-266,-271,55,324
180.296895,-270,-267,55,144
180.297892,-270,-284,55,49
180.29887,-271,-327,55,0
180.29989,-272,-330,55,25
180.300869,-272,-320,55,36
180.30184,-274,-308,55,81
180.302879,-276,-270,55,169
180.303846,-274,-240,55,169
180.304852,-270,-238,55,64
180.305842,-268,-230,55,4
180.306842,-267,-213,55,9
180.307826,-268,-217,55,4
180.30881,-268,-243,55,9
180.309785,-271,-317,55,1
180.310787,-276,-390,55,16
180.311798,-282,-402,55,64
180.312781,-288,-386,55,144
180.313783,-292,-345,55,324
180.31478,-294,-301,55,576
180.315778,-295,-292,55,729
180.316758,-296,-295,55,841
180.317756,-296,-273,55,784
180.318808,-293,-262,55,625
180.31977,-291,-292,55,400
180.320743,-289,-282,55,169
180.32173,-286,-252,55,16
180.322739,-287,-286,55,1
180.323724,-291,-319,55,1
180.324697,-295,-326,55,1
180.325691,-298,-286,55,9
180.326682,-299,-225,55,9
180.32768,-298,-214,55,4
180.328665,-299,-260,55,36
180.329675,-299,-310,55,64
180.330651,-296,-324,55,49
180.331658,-293,-348,55,49
180.332662,-294,-406,55,49
180.333644,-299,-452,55,64
180.334652,-304,-396,55,81
180.33564,-302,-247,55,16
180.336678,-295,-152,55,16
180.337655,-287,-128,55,121
180.338613,-281,-125,55,324
180.339616,-274,-166,55,625
180.340586,-271,-224,55,625
180.341595,-273,-278,55,400
180.342575,-273,-294,55,441
180.34358,-271,-288,55,784
180.344572,-269,-271,55,1225
180.34557,-266,-232,55,1296
180.34655,-264,-180,55,961
180.347539,-263,-197,55,576
180.348555,-261,-225,55,400
180.349572,-256,-212,55,324
180.35053,-249,-187,55,484
180.351541,-242,-203,55,961
180.352523,-234,-246,55,1521
180.353518,-227,-314,55,1936
180.354517,-225,-360,55,1936
180.355497,-229,-322,55,1369
180.35648,-234,-240,55,900
180.357513,-236,-185,55,729
180.358522,-240,-189,55,441
180.359467,-245,-271,55,121
180.360464,-251,-347,55,4
