timestamp,LP FIR Sample,New ECG Sample,R-R Interval,bpm
2530.369375,10,6,1164,51
2530.370408,8,-50,1164,51
2530.371386,4,-85,1164,51
2530.372374,1,-74,1164,51
2530.373365,1,-45,1164,51
2530.374432,3,-4,1164,51
2530.375337,7,31,1164,51
2530.376328,11,56,1164,51
2530.377323,16,52,1164,51
2530.378314,17,29,1164,51
2530.379309,15,7,1164,51
2530.38032,13,7,1164,51
2530.381302,12,14,1164,51
2530.382285,13,19,1164,51
2530.383312,14,32,1164,51
2530.384298,12,27,1164,51
2530.385286,9,22,1164,51
2530.386279,8,40,1164,51
2530.387269,9,52,1164,51
2530.388303,9,46,1164,51
2530.389274,11,47,1164,51
2530.390242,15,26,1164,51
2530.391245,21,26,1164,51
2530.39223,25,21,1164,51
2530.393214,29,27,1164,51
2530.394218,31,44,1164,51
2530.395204,32,41,1164,51
2530.396196,30,14,1164,51
2530.397178,25,-46,1164,51
2530.398176,20,-75,1164,51
2530.399185,17,-54,1164,51
2530.400194,15,-19,1164,51
2530.401175,15,6,1164,51
2530.402178,15,26,1164,51
2530.403163,15,37,1164,51
2530.404147,16,40,1164,51
2530.405144,17,43,1164,51
2530.406118,17,39,1164,51
2530.407133,16,27,1164,51
2530.408131,14,7,1164,51
2530.409125,11,-3,1164,51
2530.410118,10,-4,1164,51
2530.411105,9,13,1164,51
2530.412111,9,26,1164,51
2530.413082,9,19,1164,51
2530.414085,7,9,1164,51
2530.415097,5,-10,1164,51
2530.416061,3,-18,1164,51
2530.417082,3,-46,1164,51
2530.418077,5,-48,1164,51
2530.419056,8,17,1164,51
2530.420068,13,83,1164,51
2530.421046,18,97,1164,51
2530.422049,20,71,1164,51
2530.423097,20,30,1164,51
2530.424035,19,19,1164,51
2530.425019,17,21,1164,51
2530.42602,17,36,1164,51
2530.427008,19,59,1164,51
2530.428019,23,86,1164,51
2530.429008,27,85,1164,51
2530.429971,31,61,1164,51
2530.43098,32,49,1164,51
2530.432033,34,61,1164,51
2530.43296,37,87,1164,51
2530.433918,41,77,1164,51
2530.43499,42,21,1164,51
2530.435961,43,-6,1164,51
2530.436938,46,6,1164,51
2530.437939,48,7,1164,51
2530.438973,47,-4,1164,51
2530.439899,44,15,1164,51
2530.440922,39,5,1164,51
2530.441897,34,-43,1164,51
2530.442879,29,-60,1164,51
2530.443865,27,-20,1164,51
2530.444924,26,-9,1164,51
2530.445887,22,-32,1164,51
2530.446872,19,-1,1164,51
2530.447881,18,55,1164,51
2530.448918,19,111,1164,51
2530.449846,23,135,1164,51
2530.450836,26,107,1164,51
2530.451819,26,67,1164,51
2530.452887,24,42,1164,51
2530.453859,21,33,1164,51
2530.454821,20,-7,1164,51
2530.455836,18,-52,1164,51
2530.456791,14,-79,1164,51
2530.457802,8,-106,1164,51
2530.458779,3,-99,1164,51
2530.459784,1,-33,1164,51
2530.460785,3,58,1164,51
2530.46176,9,71,1164,51
2530.462755,12,-3,1164,51
2530.463747,11,-46,1164,51
2530.464748,10,-18,1164,51
2530.465709,13,31,1164,51
2530.466735,15,34,1164,51
2530.467744,13,15,1164,51
2530.468725,7,-5,1164,51
2530.469726,0,-36,1164,51
2530.470709,-8,-39,1164,51
2530.471702,-13,-32,1164,51
2530.472702,-15,-16,1164,51
2530.473699,-17,-6,1164,51
2530.474683,-16,20,1164,51
2530.475669,-12,39,1164,51
2530.476803,-6,25,1164,51
2530.477666,-1,3,1164,51
2530.478648,4,9,1164,51
2530.479658,9,70,1164,51
2530.480638,12,123,1164,51
2530.481665,14,112,1164,51
2530.482627,18,74,1164,51
2530.483614,23,50,1164,51
2530.484599,24,16,1164,51
2530.485622,22,-8,1164,51
2530.486605,20,-20,1164,51
2530.487601,18,-13,1164,51
2530.488593,18,-5,1164,51
2530.4896,19,-15,1164,51
2530.490585,21,-14,1164,51
2530.491556,23,9,1164,51
2530.49254,25,25,1164,51
2530.493558,26,20,1164,51
2530.494546,25,-4,1164,51
2530.495533,21,-35,1164,51
2530.49654,19,-25,1164,51
2530.497527,19,11,1164,51
2530.498531,20,29,1164,51
2530.499484,17,14,1164,51
2530.500529,10,-15,1164,51
2530.501505,3,-29,1164,51
2530.502498,-1,-39,1164,51
2530.503501,-6,-46,1164,51
2530.504503,-9,-34,1164,51
2530.505497,-9,-11,1164,51
2530.506463,-8,-2,1164,51
2530.507472,-8,-17,1164,51
2530.508464,-9,-17,1164,51
2530.509462,-8,-4,1164,51
2530.510434,-8,-8,1164,51
2530.511445,-8,11,1164,51
2530.512431,-9,11,1164,51
2530.513433,-8,36,1164,51
2530.514429,-4,70,1164,51
2530.515403,0,67,1164,51
2530.516408,4,45,1164,51
2530.517419,5,48,1164,51
2530.518406,8,81,1164,51
2530.519394,11,80,1164,51
2530.520379,15,54,1164,51
2530.521422,17,17,1164,51
2530.522373,20,10,1164,51
2530.523366,22,10,1164,51
2530.524376,25,10,1164,51
2530.525358,28,51,1164,51
2530.526361,32,77,1164,51
2530.527325,35,45,1164,51
2530.528338,37,24,1164,51
2530.529322,39,33,1164,51
2530.530325,41,34,1164,51
2530.53131,43,54,1164,51
2530.532287,46,83,1164,51
2530.533285,48,73,1164,51
2530.534297,48,59,1164,51
2530.535305,47,60,1164,51
2530.536272,50,90,1164,51
2530.537278,51,80,1164,51
2530.538268,49,27,1164,51
2530.539261,44,-12,1164,51
2530.540249,40,-26,1164,51
2530.541329,38,-24,1164,51
2530.542229,38,3,1164,51
2530.543245,39,33,1164,51
2530.544283,40,39,1164,51
2530.545221,39,32,1164,51
2530.546216,36,20,1164,51
2530.547226,34,7,1164,51
2530.548221,34,13,1164,51
2530.549179,34,40,1164,51
2530.550194,33,15,1164,51
2530.55117,30,-17,1164,51
2530.552293,23,-47,1164,51
2530.553178,18,-25,1164,51
2530.554197,18,48,1164,51
2530.555166,20,99,1164,51
2530.556154,21,112,1164,51
2530.557185,22,103,1164,51
2530.558118,26,103,1164,51
2530.559157,33,132,1164,51
2530.560142,41,141,1164,51
2530.561102,48,103,1164,51
2530.562099,52,86,1164,51
2530.563101,53,58,1164,51
2530.564089,50,-28,1164,51
2530.565096,46,-52,1164,51
2530.566065,46,29,1164,51
2530.567094,50,93,1164,51
2530.568083,54,90,1164,51
2530.569062,55,52,1164,51
2530.570047,56,44,1164,51
2530.571062,60,54,1164,51
2530.57204,65,56,1164,51
2530.573032,67,21,1164,51
2530.574013,65,3,1164,51
2530.575037,61,28,1164,51
2530.575981,57,23,1164,51
2530.576995,51,-7,1164,51
2530.577993,44,-43,1164,51
2530.578991,32,-106,1164,51
2530.579987,20,-114,1164,51
2530.580984,14,-11,1164,51
2530.581989,15,114,1164,51
2530.582957,19,137,1164,51
2530.583978,24,77,1164,51
2530.584954,29,33,1164,51
2530.58596,30,53,1164,51
2530.586948,29,72,1164,51
2530.587926,27,53,1164,51
2530.588982,26,31,1164,51
2530.589934,24,11,1164,51
2530.590928,22,8,1164,51
2530.591943,19,2,1164,51
2530.59292,17,-28,1164,51
2530.593889,15,-29,1164,51
2530.594877,14,-6,1164,51
2530.595861,14,25,1164,51
2530.596848,16,49,1164,51
2530.597854,21,53,1164,51
2530.598869,30,62,1164,51
2530.59987,39,77,1164,51
2530.600852,42,52,1164,51
2530.601841,37,7,1164,51
2530.602846,29,-25,1164,51
2530.603838,22,-56,1164,51
2530.60483,16,-87,1164,51
2530.605818,9,-97,1164,51
2530.606811,1,-83,1164,51
2530.60781,-2,-22,1164,51
2530.608802,-1,53,1164,51
2530.609784,2,82,1164,51
2530.610764,4,41,1164,51
2530.611762,2,-22,1164,51
2530.612772,0,-67,1164,51
2530.613759,-1,-72,1164,51
2530.614748,-2,-36,1164,51
2530.61575,-5,-26,1164,51
2530.616719,-10,-45,1164,51
2530.617709,-15,-64,1164,51
2530.61871,-22,-71,1164,51
2530.619749,-29,-70,1164,51
2530.620722,-35,-66,1164,51
2530.62171,-38,-45,1164,51
2530.62273,-39,-54,1164,51
2530.623735,-40,-59,1164,51
2530.62469,-38,-51,1164,51
2530.625676,-36,-70,1164,51
2530.626661,-37,-91,1164,51
2530.627667,-42,-117,1164,51
2530.628639,-50,-122,1164,51
2530.629638,-59,-95,1164,51
2530.630638,-65,-82,1164,51
2530.63165,-68,-69,1164,51
2530.632622,-69,-99,1164,51
2530.633619,-73,-149,1164,51
2530.634702,-80,-174,1164,51
2530.635628,-87,-173,1164,51
2530.636623,-94,-172,1164,51
2530.637612,-99,-168,1164,51
2530.638607,-102,-143,1164,51
2530.639636,-106,-146,1164,51
2530.640566,-110,-149,1164,51
2530.641565,-115,-146,1164,51
2530.642599,-120,-136,1164,51
2530.643564,-122,-106,1164,51
2530.644625,-123,-79,1164,51
2530.645688,-122,-39,1164,51
2530.646565,-118,-16,1164,51
2530.647546,-113,-11,1164,51
2530.648574,-106,3,1164,51
2530.649532,-101,10,1164,51
2530.650525,-98,-15,1164,51
2530.651524,-96,-39,1164,51
2530.652499,-94,-53,1164,51
2530.653509,-90,-72,1164,51
2530.654493,-87,-109,1164,51
2530.655476,-85,-142,1164,51
2530.656484,-84,-135,1164,51
2530.657472,-82,-127,1164,51
2530.658469,-81,-140,1164,51
2530.659469,-83,-172,1164,51
2530.660449,-84,-167,1164,51
2530.661445,-83,-139,1164,51
2530.662434,-83,-138,1164,51
2530.663461,-84,-118,1164,51
2530.664489,-85,-94,1164,51
2530.665442,-86,-70,1164,51
2530.66643,-87,-41,1164,51
2530.667423,-88,-12,1164,51
2530.668415,-89,-20,1164,51
2530.66945,-92,-56,1164,51
2530.670395,-96,-91,1164,51
2530.671369,-100,-114,1164,51
2530.672362,-104,-140,1164,51
2530.673404,-108,-162,1164,51
2530.674364,-112,-181,1164,51
2530.67541,-115,-206,1164,51
2530.676366,-117,-174,1164,51
2530.677334,-116,-104,1164,51
2530.678327,-113,-86,1164,51
2530.679318,-110,-98,1164,51
2530.680331,-106,-90,1164,51
2530.681302,-101,-52,1164,51
2530.682297,-96,-37,1164,51
2530.683365,-92,-40,1164,51
2530.684298,-90,-45,1164,51
2530.68533,-89,-54,1164,51
2530.686281,-91,-71,1164,51
2530.687284,-93,-63,1164,51
2530.68826,-94,-38,1164,51
2530.68925,-92,-13,1164,51
2530.690243,-89,-36,1164,51
2530.691249,-87,-76,1164,51
2530.69224,-84,-71,1164,51
2530.693252,-78,-48,1164,51
2530.694231,-71,-35,1164,51
2530.695218,-63,-44,1164,51
2530.696211,-59,-100,1164,51
2530.697204,-60,-127,1164,51
2530.698264,-62,-120,1164,51
2530.699254,-63,-124,1164,51
2530.700247,-65,-124,1164,51
2530.701299,-68,-117,1164,51
2530.702178,-70,-82,1164,51
2530.703174,-71,-59,1164,51
2530.70417,-72,-58,1164,51
2530.70519,-73,-75,1164,51
2530.706171,-74,-96,1164,51
2530.707144,-77,-115,1164,51
2530.708133,-82,-135,1164,51
2530.709137,-88,-142,1164,51
2530.710114,-91,-98,1164,51
2530.711131,-89,-38,1164,51
2530.712228,-86,-4,1164,51
2530.713112,-83,23,1164,51
2530.714095,-78,46,1164,51
2530.715108,-74,48,1164,51
2530.716087,-66,51,1164,51
2530.717135,-59,29,1164,51
2530.718082,-52,11,1164,51
2530.719068,-48,-40,1164,51
2530.72004,-47,-101,1164,51
2530.721055,-48,-142,1164,51
2530.722071,-51,-151,1164,51
2530.723048,-55,-139,1164,51
2530.724043,-57,-86,1164,51
2530.725013,-56,-52,1164,51
2530.726024,-52,-34,1164,51
2530.727065,-48,-30,1164,51
2530.728012,-45,-62,1164,51
2530.728987,-42,-89,1164,51
2530.729997,-42,-107,1164,51
2530.731066,-48,-143,1164,51
2530.732021,-54,-134,1164,51
2530.732952,-58,-64,1164,51
2530.733954,-61,-7,1164,51
2530.734965,-63,20,1164,51
2530.73598,-64,25,1164,51
2530.736931,-66,-12,1164,51
2530.737932,-70,-66,1164,51
2530.738926,-72,-86,1164,51
2530.739928,-72,-96,1164,51
2530.740904,-70,-102,1164,51
2530.741911,-68,-106,1164,51
2530.742914,-65,-86,1164,51
2530.743906,-63,-39,1164,51
2530.744887,-62,-35,1164,51
2530.745875,-63,-62,1164,51
2530.746876,-66,-82,1164,51
2530.747868,-65,-54,1164,51
2530.748873,-62,-16,1164,51
2530.74987,-57,-19,1164,51
2530.750864,-51,-26,1164,51
2530.751858,-45,-6,1164,51
2530.752899,-40,31,1164,51
2530.753845,-38,42,1164,51
2530.754857,-38,6,1164,51
2530.755832,-40,1,1164,51
2530.756904,-39,3,1164,51
2530.7578,-37,-34,1164,51
2530.758805,-37,-80,1164,51
2530.7598,-37,-91,1164,51
2530.760792,-36,-91,1164,51
2530.761778,-35,-84,1164,51
2530.762783,-35,-86,1164,51
2530.763754,-37,-83,1164,51
2530.764821,-37,-35,1164,51
2530.765764,-31,55,1164,51
2530.766731,-21,137,1164,51
2530.768004,-10,157,1164,51
2530.768733,-4,95,1164,51
2530.769753,-2,22,1164,51
2530.770716,-2,-26,1164,51
2530.771723,-5,-49,1164,51
2530.772702,-9,-51,1164,51
2530.773704,-13,-36,1164,51
2530.774748,-14,-19,1164,51
2530.775706,-14,-1,1164,51
2530.776688,-14,6,1164,51
2530.777681,-12,4,1164,51
2530.778839,-8,-6,1164,51
2530.779758,-3,19,1164,51
2530.780656,2,25,1164,51
2530.781657,7,3,1164,51
2530.782653,12,21,1164,51
2530.783636,19,52,1164,51
2530.784644,23,54,1164,51
2530.785621,22,42,1164,51
2530.786622,18,57,1164,51
2530.78761,15,89,1164,51
2530.788608,17,139,1164,51
2530.789666,25,181,1164,51
2530.790602,32,119,1164,51
2530.791589,33,-34,1164,51
2530.792571,30,-125,1164,51
2530.793558,25,-131,1164,51
2530.79456,21,-99,1164,51
2530.79554,19,-46,1164,51
2530.796548,18,-5,1164,51
2530.797555,17,-11,1164,51
2530.798549,16,-24,1164,51
2530.799554,15,-9,1164,51
2530.800537,15,30,1164,51
2530.801521,17,37,1164,51
2530.802579,18,44,1164,51
2530.803531,17,41,1164,51
2530.80449,15,-4,1164,51
2530.80557,10,-47,1164,51
2530.806497,5,-40,1164,51
2530.807472,0,-20,1164,51
2530.80846,-8,-31,1164,51
2530.809476,-17,3,1164,51
2530.810454,-19,65,1164,51
2530.811454,-14,69,1164,51
2530.812448,-7,14,1164,51
2530.813427,-3,-55,1164,51
2530.81442,-3,-92,1164,51
2530.815424,-4,-70,1164,51
2530.816429,-6,-46,1164,51
2530.817395,-7,-32,1164,51
2530.818394,-7,-7,1164,51
2530.819413,-7,-15,1164,51
2530.820423,-10,-33,1164,51
2530.821433,-14,-43,1164,51
2530.822368,-20,-70,1164,51
2530.823365,-27,-103,1164,51
2530.824403,-32,-98,1164,51
2530.825393,-31,-29,1164,51
2530.82638,-25,66,1164,51
2530.827349,-18,120,1164,51
2530.828337,-12,98,1164,51
2530.82935,-9,56,1164,51
2530.830317,-10,47,1164,51
2530.831313,-12,26,1164,51
2530.832319,-14,-15,1164,51
2530.833302,-14,-53,1164,51
2530.834308,-11,-45,1164,51
2530.835275,-10,-50,1164,51
2530.836317,-13,-103,1164,51
2530.837278,-18,-125,1164,51
2530.838281,-23,-113,1164,51
2530.83926,-28,-108,1164,51
2530.84026,-31,-98,1164,51
2530.841245,-32,-71,1164,51
2530.842231,-32,-61,1164,51
2530.843223,-29,-37,1164,51
2530.844222,-24,5,1164,51
2530.845201,-19,56,1164,51
2530.846209,-18,91,1164,51
2530.847211,-20,75,1164,51
2530.848208,-24,18,1164,51
2530.849213,-29,-29,1164,51
2530.850195,-33,-43,1164,51
2530.85118,-36,-29,1164,51
2530.852206,-37,-39,1164,51
2530.853176,-37,-58,1164,51
2530.854179,-39,-79,1164,51
2530.855204,-41,-85,1164,51
2530.856153,-38,-59,1164,51
2530.857162,-34,-40,1164,51
2530.858275,-30,-35,1164,51
2530.859137,-24,12,1164,51
2530.860131,-17,57,1164,51
2530.861107,-12,30,1164,51
2530.862107,-9,-7,1164,51
2530.863116,-8,-15,1164,51
2530.86409,-8,3,1164,51
2530.865123,-9,34,1164,51
2530.866137,-11,43,1164,51
2530.867094,-13,50,1164,51
2530.86811,-11,47,1164,51
2530.869065,-9,16,1164,51
2530.870087,-7,-15,1164,51
2530.871054,-8,-36,1164,51
2530.872052,-9,-56,1164,51
2530.873058,-8,-40,1164,51
2530.874364,-5,-15,1164,51
2530.875073,-2,-33,1164,51
2530.876058,-2,-62,1164,51
2530.877045,-4,-83,1164,51
2530.878006,-7,-83,1164,51
2530.878993,-11,-78,1164,51
2530.880378,-17,-54,1164,51
2530.880979,-19,-15,1164,51
2530.882,-17,25,1164,51
2530.883028,-15,34,1164,51
2530.883948,-14,18,1164,51
2530.884999,-16,4,1164,51
2530.885967,-17,8,1164,51
2530.886944,-19,26,1164,51
2530.887938,-19,45,1164,51
2530.888942,-19,2,1164,51
2530.889981,-21,-43,1164,51
2530.89094,-22,-54,1164,51
2530.891906,-22,-57,1164,51
2530.892917,-22,-39,1164,51
2530.893876,-22,-14,1164,51
2530.894916,-19,25,1164,51
2530.895904,-13,61,1164,51
2530.896901,-6,40,1164,51
2530.897885,-1,19,1164,51
2530.898876,2,1,1164,51
2530.899881,3,-36,1164,51
2530.90086,0,-66,1164,51
2530.901883,-5,-90,1164,51
2530.902834,-8,-38,1164,51
2530.903844,-8,21,1164,51
2530.904819,-7,24,1164,51
2530.905887,-9,-33,1164,51
2530.906813,-13,-49,1164,51
2530.907807,-17,-29,1164,51
2530.90883,-16,16,1164,51
2530.90982,-13,28,1164,51
2530.910789,-10,0,1164,51
2530.911813,-8,-15,1164,51
2530.912785,-7,-19,1164,51
2530.913733,-8,-35,1164,51
2530.914811,-13,-74,1164,51
2530.915779,-21,-114,1164,51
2530.916752,-30,-127,1164,51
2530.917756,-34,-70,1164,51
2530.918792,-33,35,1164,51
2530.919717,-26,93,1164,51
2530.920819,-20,64,1164,51
2530.921711,-15,4,1164,51
2530.922711,-14,-12,1164,51
2530.923728,-14,8,1164,51
2530.924689,-16,-6,1164,51
2530.925674,-16,-38,1164,51
2530.92672,-15,-38,1164,51
2530.927684,-16,-38,1164,51
2530.928664,-18,-26,1164,51
2530.929663,-19,4,1164,51
2530.93066,-17,39,1164,51
2530.93165,-14,56,1164,51
2530.932692,-10,64,1164,51
2530.933616,-5,64,1164,51
2530.934629,-1,2,1164,51
2530.935662,1,-56,1164,51
2530.936633,6,-36,1164,51
2530.937623,9,6,1164,51
2530.938617,7,-5,1164,51
2530.939592,2,-11,1164,51
2530.940578,-1,-27,1164,51
2530.941582,-4,-49,1164,51
2530.942574,-7,-74,1164,51
2530.943579,-11,-80,1164,51
2530.944576,-14,-59,1164,51
2530.945549,-14,-41,1164,51
2530.946536,-15,-48,1164,51
2530.947531,-16,-62,1164,51
2530.948541,-19,-81,1164,51
2530.949528,-24,-92,1164,51
2530.950504,-29,-67,1164,51
2530.95153,-34,-39,1164,51
2530.95249,-36,22,1164,51
2530.953518,-36,67,1164,51
2530.954506,-32,76,1164,51
2530.955488,-26,70,1164,51
2530.956493,-21,57,1164,51
2530.957489,-18,59,1164,51
2530.958468,-17,21,1164,51
2530.959467,-18,-23,1164,51
2530.960469,-17,-9,1164,51
2530.961448,-14,-2,1164,51
2530.962435,-11,-3,1164,51
2530.963489,-6,8,1164,51
2530.964427,-2,29,1164,51
2530.96543,1,30,1164,51
2530.966405,3,-5,1164,51
2530.967447,4,-42,1164,51
2530.968449,4,-72,1164,51
2530.969394,6,-57,1164,51
2530.970518,9,-3,1164,51
2530.971371,12,15,1164,51
2530.972415,11,13,1164,51
2530.973431,8,-4,1164,51
2530.974356,2,-36,1164,51
2530.975352,-4,-68,1164,51
2530.976342,-10,-65,1164,51
2530.977355,-14,-36,1164,51
2530.978349,-14,24,1164,51
2530.979321,-10,73,1164,51
2530.980306,-4,102,1164,51
2530.981315,0,100,1164,51
2530.982322,5,84,1164,51
2530.983315,7,62,1164,51
2530.984285,7,26,1164,51
2530.985279,6,5,1164,51
2530.986263,6,7,1164,51
2530.987242,9,10,1164,51
2530.988269,11,-26,1164,51
2530.989256,10,-87,1164,51
2530.990259,4,-123,1164,51
2530.99122,-1,-104,1164,51
2530.992233,-7,-105,1164,51
2530.993277,-13,-130,1164,51
2530.994227,-18,-127,1164,51
2530.995298,-19,-89,1164,51
2530.996232,-19,-67,1164,51
2530.997223,-17,-2,1164,51
2530.998239,-14,82,1164,51
2530.999177,-11,138,1164,51
2531.000191,-9,145,1164,51
2531.001175,-9,101,1164,51
2531.002208,-10,58,1164,51
2531.003187,-12,21,1164,51
2531.004182,-15,-18,1164,51
2531.005165,-17,-34,1164,51
2531.00616,-18,-28,1164,51
2531.007148,-19,-8,1164,51
2531.008128,-16,39,1164,51
2531.009112,-10,37,1164,51
2531.010135,-5,-25,1164,51
2531.011118,-3,-62,1164,51
2531.012104,-1,-64,1164,51
2531.013107,3,-37,1164,51
2531.014085,11,24,1164,51
2531.015097,20,93,1164,51
2531.016151,28,93,1164,51
2531.017077,30,46,1164,51
2531.018086,26,10,1164,51
2531.019061,19,-13,1164,51
2531.020053,11,-7,1164,51
2531.021052,6,-3,1164,51
2531.022016,2,-24,1164,51
2531.023051,-1,-51,1164,51
2531.024043,-2,-52,1164,51
2531.025022,-2,-31,1164,51
2531.026026,-2,-22,1164,51
2531.027006,-2,-14,1164,51
2531.028029,-5,-21,1164,51
2531.028993,-9,-33,1164,51
2531.029987,-10,-42,1164,51
2531.03101,-8,-36,1164,51
2531.031983,-5,6,1164,51
2531.033009,-1,36,1164,51
2531.033956,-1,33,1164,51
2531.034967,-3,43,1164,51
2531.03595,-5,49,1164,51
2531.036939,-6,24,1164,51
2531.037951,-8,-18,1164,51
2531.038931,-9,-45,1164,51
2531.039951,-12,-50,1164,51
2531.040919,-14,-56,1164,51
2531.041953,-17,-78,1164,51
2531.042899,-18,-72,1164,51
2531.043894,-18,-60,1164,51
2531.04491,-19,-44,1164,51
2531.045901,-20,-34,1164,51
2531.046976,-20,-19,1164,51
2531.047915,-18,13,1164,51
2531.048877,-14,52,1164,51
2531.049871,-8,72,1164,51
2531.050853,-2,84,1164,51
2531.051859,1,88,1164,51
2531.052832,0,26,1164,51
2531.053811,-2,-26,1164,51
2531.05487,-5,-23,1164,51
2531.055849,-10,-47,1164,51
2531.056811,-13,-46,1164,51
2531.057851,-13,-9,1164,51
2531.058803,-10,9,1164,51
2531.059791,-7,8,1164,51
2531.060785,-3,27,1164,51
2531.061794,2,48,1164,51
2531.062768,8,49,1164,51
2531.063738,14,52,1164,51
2531.064776,18,42,1164,51
2531.065767,22,48,1164,51
2531.066753,26,57,1164,51
2531.067744,28,39,1164,51
2531.068739,25,5,1164,51
2531.069723,22,0,1164,51
2531.07073,17,-14,1164,51
2531.071739,12,-14,1164,51
2531.072705,10,-11,1164,51
2531.073712,10,-20,1164,51
2531.074687,11,-9,1164,51
2531.075747,12,-30,1164,51
2531.076713,11,-60,1164,51
2531.077677,8,-59,1164,51
2531.078691,5,-50,1164,51
2531.079657,4,-14,1164,51
2531.080665,5,31,1164,51
2531.081663,2,-7,1164,51
2531.082694,-1,-18,1164,51
2531.083611,-3,4,1164,51
2531.08465,-6,-16,1164,51
2531.085627,-10,-36,1164,51
2531.08662,-15,-40,1164,51
2531.087609,-18,-28,1164,51
2531.088601,-17,26,1164,51
2531.089623,-15,42,1164,51
2531.090607,-13,23,1164,51
2531.091597,-14,-18,1164,51
2531.092622,-14,-20,1164,51
2531.093592,-13,-5,1164,51
2531.094618,-15,-37,1164,51
2531.095568,-15,-43,1164,51
2531.096562,-15,-45,1164,51
2531.09755,-13,-29,1164,51
2531.098546,-9,27,1164,51
2531.099504,-5,63,1164,51
2531.100532,-4,66,1164,51
2531.101544,-1,39,1164,51
2531.102504,0,15,1164,51
2531.103506,0,23,1164,51
2531.104487,2,23,1164,51
2531.105503,2,-43,1164,51
2531.10649,-1,-116,1164,51
2531.107476,-7,-141,1164,51
2531.108467,-15,-134,1164,51
2531.109455,-21,-81,1164,51
2531.110461,-22,2,1164,51
2531.111447,-19,46,1164,51
2531.11242,-14,64,1164,51
2531.113441,-10,80,1164,51
2531.114437,-4,83,1164,51
2531.11544,1,87,1164,51
2531.116418,7,58,1164,51
2531.117389,9,11,1164,51
2531.118433,6,-22,1164,51
2531.119444,2,-24,1164,51
2531.120398,-1,-13,1164,51
2531.121392,-4,-20,1164,51
2531.122361,-6,-17,1164,51
2531.123353,-8,-20,1164,51
2531.124383,-11,-38,1164,51
2531.125369,-12,-58,1164,51
2531.126382,-8,-50,1164,51
2531.127389,-2,-22,1164,51
2531.128352,3,-8,1164,51
2531.129342,6,-13,1164,51
2531.130343,7,8,1164,51
2531.131316,6,38,1164,51
2531.132306,4,22,1164,51
2531.13332,1,12,1164,51
2531.134303,-2,2,1164,51
2531.135337,-8,-19,1164,51
2531.136327,-13,-51,1164,51
2531.137307,-18,-94,1164,51
2531.13828,-22,-87,1164,51
2531.139269,-22,-27,1164,51
2531.140341,-19,41,1164,51
2531.141244,-15,64,1164,51
2531.142286,-12,32,1164,51
2531.143236,-10,20,1164,51
2531.144233,-7,37,1164,51
2531.145229,-1,52,1164,51
2531.146231,3,46,1164,51
2531.147207,5,18,1164,51
2531.148181,6,11,1164,51
2531.149211,7,19,1164,51
2531.150225,8,21,1164,51
2531.151184,8,38,1164,51
2531.152175,10,72,1164,51
2531.153195,14,75,1164,51
2531.154176,15,23,1164,51
2531.155152,14,-33,1164,51
2531.156177,13,-66,1164,51
2531.157122,14,-83,1164,51
2531.158157,15,-60,1164,51
2531.159146,16,-6,1164,51
2531.16012,15,14,1164,51
2531.16111,12,19,1164,51
2531.162115,12,14,1164,51
2531.163095,10,-12,1164,51
2531.164092,7,-32,1164,51
2531.165087,4,2,1164,51
2531.166141,3,31,1164,51
2531.167067,3,19,1164,51
2531.168059,3,-4,1164,51
2531.16906,0,-34,1164,51
2531.170065,-3,-49,1164,51
2531.171042,-7,-59,1164,51
2531.172048,-15,-80,1164,51
2531.173044,-22,-71,1164,51
2531.174058,-25,-24,1164,51
2531.17503,-22,13,1164,51
2531.176006,-18,32,1164,51
2531.176996,-11,51,1164,51
2531.177999,-6,43,1164,51
2531.179003,-4,24,1164,51
2531.179995,-4,19,1164,51
2531.180985,-3,32,1164,51
2531.181994,-4,7,1164,51
2531.182971,-6,-57,1164,51
2531.183991,-7,-62,1164,51
2531.184956,-8,-17,1164,51
2531.185958,-8,32,1164,51
2531.186936,-7,35,1164,51
2531.18794,-7,7,1164,51
2531.189036,-7,-30,1164,51
2531.190035,-7,-49,1164,51
2531.191034,-5,-34,1164,51
2531.192033,-3,-25,1164,51
2531.193032,-2,-55,1164,51
2531.194031,-4,-70,1164,51
2531.19503,-7,-46,1164,51
2531.195911,-8,13,1164,51
2531.196884,-8,62,1164,51
2531.197883,-7,59,1164,51
2531.198865,-4,70,1164,51
2531.199877,-2,67,1164,51
2531.200854,-2,32,1164,51
2531.20184,-1,21,1164,51
2531.202831,3,52,1164,51
2531.203826,9,51,1164,51
2531.204858,8,-23,1164,51
2531.205861,2,-95,1164,51
2531.206808,-4,-112,1164,51
2531.20781,-8,-61,1164,51
2531.208908,-6,10,1164,51
2531.209794,-3,13,1164,51
2531.21078,-2,-15,1164,51
2531.211794,-2,-42,1164,51
2531.212756,-2,-36,1164,51
2531.213772,0,-42,1164,51
2531.214768,0,-51,1164,51
2531.21576,-3,-47,1164,51
2531.216751,-8,-39,1164,51
2531.217756,-14,-49,1164,51
2531.218741,-20,-54,1164,51
2531.219823,-24,-16,1164,51
2531.220765,-25,17,1164,51
2531.224803,-25,14,1164,51
2531.224812,-27,22,1164,51
2531.224821,-27,40,1164,51
2531.224869,-25,31,1164,51
2531.225703,-19,17,1164,51
2531.226685,-12,27,1164,51
2531.227678,-5,72,1164,51
