timestamp,New ECG Sample
3217.197249,129
3217.198057,112
3217.198996,76
3217.199967,36
3217.200956,8
3217.201958,-21
3217.202975,-44
3217.203944,-41
3217.204976,-27
3217.205955,-13
3217.206964,12
3217.207947,35
3217.208965,66
3217.209933,101
3217.210965,111
3217.211971,109
3217.212951,111
3217.213965,103
3217.214931,65
3217.215958,33
3217.216927,29
3217.217959,18
3217.219029,6
3217.219941,-5
3217.220944,-9
3217.221919,-14
3217.222939,10
3217.223911,40
3217.224934,55
3217.225929,74
3217.226934,100
3217.227944,119
3217.228903,118
3217.229908,96
3217.230912,67
3217.231913,40
3217.232877,7
3217.233872,-25
3217.234899,-40
3217.235892,-36
3217.236909,-17
3217.237879,11
3217.23887,25
3217.2399,35
3217.240946,54
3217.241865,83
3217.242889,125
3217.243878,169
3217.244898,190
3217.245889,178
3217.246862,157
3217.247876,135
3217.248876,104
3217.249882,60
3217.250862,16
3217.251881,-6
3217.25285,-4
3217.253856,-3
3217.25486,-7
3217.25586,4
3217.256881,43
3217.257869,107
3217.258829,162
3217.259832,204
3217.260865,246
3217.261867,267
3217.262853,259
3217.263841,229
3217.264837,188
3217.265873,150
3217.266858,132
3217.267837,116
3217.26884,93
3217.26986,68
3217.270856,45
3217.271872,45
3217.272874,65
3217.273861,76
3217.274859,89
3217.275871,117
3217.276853,140
3217.277838,171
3217.278858,196
3217.279848,221
3217.280843,237
3217.281841,235
3217.282841,208
3217.283836,165
3217.284836,115
3217.285846,72
3217.286842,35
3217.287878,17
3217.288884,32
3217.289858,75
3217.290844,113
3217.291851,145
3217.292851,183
3217.293887,223
3217.294846,250
3217.295853,258
3217.296838,254
3217.297843,248
3217.29885,224
3217.299838,189
3217.300839,156
3217.301843,134
3217.302829,139
3217.303848,136
3217.304873,126
3217.305872,155
3217.306844,216
3217.307847,260
3217.308933,274
3217.309873,277
3217.310861,299
3217.311865,346
3217.312837,397
3217.313839,395
3217.314848,341
3217.315851,294
3217.316841,245
3217.317827,203
3217.318837,189
3217.319829,186
3217.320829,179
3217.321853,159
3217.322867,144
3217.323859,161
3217.324871,194
3217.325845,225
3217.32686,269
3217.327851,306
3217.328849,317
3217.329844,304
3217.330851,274
3217.331836,241
3217.332834,213
3217.33384,197
3217.334836,179
3217.335859,166
3217.336826,160
3217.337874,161
3217.338864,175
3217.339866,202
3217.340844,238
3217.341834,273
3217.342871,297
3217.343846,318
3217.34485,309
3217.34585,271
3217.346823,230
3217.34783,197
3217.348857,148
3217.349837,83
3217.350839,27
3217.351847,-10
3217.352826,-27
3217.353863,-24
3217.354848,-6
3217.355836,12
3217.356852,14
3217.357883,10
