timestamp,New ECG Sample
2882.010985,-47
2882.011962,-94
2882.012998,-174
2882.014093,-226
2882.015009,-207
2882.01598,-119
2882.016977,-73
2882.017955,-88
2882.018948,-100
2882.019925,-98
2882.020933,-83
2882.021898,-98
2882.022906,-119
2882.023919,-130
2882.024982,-120
2882.025915,-103
2882.026913,-115
2882.027899,-145
2882.028861,-141
2882.02989,-117
2882.030868,-89
2882.031851,-102
2882.03286,-150
2882.033838,-180
2882.034844,-194
2882.035837,-177
2882.036887,-175
2882.037829,-181
2882.038801,-130
2882.039802,-32
2882.040812,55
2882.041816,103
2882.042797,109
2882.043781,80
2882.0448,50
2882.045786,13
2882.046755,-54
2882.047777,-81
2882.04875,-51
2882.049745,-48
2882.050746,-82
2882.05176,-103
2882.052722,-56
2882.053704,-1
2882.054707,-4
2882.055692,-67
2882.056687,-97
2882.057706,-73
2882.058691,-49
2882.059653,-15
2882.060666,10
2882.061663,-27
2882.062653,-88
2882.063677,-132
2882.064657,-166
2882.065636,-176
2882.066622,-174
2882.06762,-129
2882.0686,-24
2882.069601,85
2882.070604,115
2882.071602,88
2882.07259,92
2882.073564,131
2882.074572,168
2882.07555,152
2882.076549,132
2882.077578,173
2882.078541,206
2882.079544,197
2882.08055,172
2882.081537,127
2882.082511,97
2882.083531,130
2882.084504,250
2882.085491,358
2882.086469,469
2882.087487,565
2882.088499,620
2882.089578,658
2882.090591,717
2882.091452,784
2882.092453,811
2882.093435,768
2882.094436,664
2882.095431,523
2882.096425,392
2882.097422,304
2882.098452,236
2882.099429,144
2882.100405,53
2882.101401,-24
2882.102386,-68
2882.103385,-77
2882.104378,-105
2882.105368,-148
2882.106354,-169
2882.107361,-180
2882.108348,-197
2882.109337,-195
2882.110309,-205
2882.111314,-233
2882.112327,-278
2882.113319,-350
2882.114321,-434
2882.115315,-486
2882.116297,-474
2882.1173,-437
2882.118256,-402
2882.119267,-323
2882.120274,-226
2882.121247,-155
2882.122267,-85
2882.123242,-42
2882.124236,-20
2882.125223,-34
2882.126229,-102
2882.127202,-190
2882.128235,-266
2882.129195,-281
2882.130213,-235
2882.131205,-204
2882.132201,-253
2882.133216,-322
2882.134214,-272
2882.13517,-155
2882.136311,-66
2882.13718,-27
2882.138153,-1
2882.139155,28
2882.14015,5
2882.141123,-75
2882.142121,-124
2882.143113,-74
2882.144107,5
2882.145092,30
2882.146117,-7
2882.147091,-45
2882.14809,-54
2882.149112,-52
2882.150078,-54
2882.151063,-70
2882.152063,-107
2882.153066,-205
2882.154051,-281
2882.155039,-241
2882.156036,-183
2882.157013,-189
2882.158001,-155
2882.15902,-88
2882.160011,-24
2882.160992,21
2882.162001,29
2882.162984,-29
2882.163978,-127
2882.164985,-213
2882.165978,-234
2882.16697,-220
2882.167926,-179
2882.168942,-94
2882.169947,-34
2882.170925,-21
2882.171939,-10
2882.172906,-1
2882.173898,-5
2882.174902,5
2882.175911,24
2882.176892,-1
2882.17792,-81
2882.178857,-167
2882.179869,-172
2882.180863,-156
2882.181873,-157
2882.182872,-154
2882.18384,-153
2882.184829,-124
2882.185835,-100
2882.186837,-67
2882.187818,-27
2882.18879,-23
2882.189795,-25
2882.19078,-16
2882.191804,7
2882.192791,21
2882.193785,22
2882.194771,-15
2882.195772,-72
2882.196753,-103
2882.197737,-120
2882.198722,-120
2882.199766,-94
2882.200751,-65
2882.201741,-39
2882.20271,-57
2882.203686,-91
2882.204694,-125
2882.205716,-127
2882.2067,-89
2882.207676,-19
2882.208666,51
2882.209652,59
2882.210655,77
2882.211668,84
2882.212662,15
2882.21363,-45
2882.214644,-55
2882.215604,-63
2882.21661,-84
2882.217635,-83
2882.218609,-85
2882.219605,-103
2882.220597,-88
2882.221582,-25
2882.222575,-19
2882.223566,-37
2882.224567,47
2882.225551,144
2882.226556,148
2882.227523,89
2882.228538,64
2882.229539,90
2882.230524,89
2882.231494,15
2882.232523,-54
2882.233514,-66
2882.234478,-70
2882.235504,-76
2882.236489,-38
2882.237495,33
